,duration,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
10209,5908122.0,51.0,54.0,5452951.0,140479.0,656458.0,55772.4,1800166.40383795,75016.7769838854,2.7081363587,881.3291262435,13.0,5452951.0,393874.8,1400620.88015421,5908043.0,5908043.0,5908043.0,0.0,5452951.0,5452951.0,5452951.0,0.0,VPN
10210,31187325.0,35.0,15.0,21875672.0,21835217.0,723760.976744186,566575.327272727,3444489.38550926,3045700.8078918,3.2064308176,489.9426289366,1.0,21809791.0,315023.484848485,2274961.92271993,1845003.0,10400000.0,22965550.0,11100000.0,1755313.0,9904673.33333333,21809791.0,10500000.0,VPN
10211,10560505.0,6.0,20.0,7269546.0,7229941.0,215520.510204082,173902.578947368,1062222.49613506,977965.685634388,10.2267836623,3052.8843080894,6.0,7204255.0,98696.308411215,714797.324767142,1931186.0,4916485.0,7901784.0,4221850.33353872,1684351.0,4444303.0,7204255.0,3903161.54989862,VPN
10212,10474225.0,10.0,0.0,420458.0,9999346.0,118731.25,1488831.28571429,202614.898269064,3755161.49445228,1.2411419461,596.1300239397,0.0,9999300.0,872852.083333333,2875964.84976452,10474225.0,10500000.0,10474225.0,0.0,9999300.0,9999300.0,9999300.0,0.0,VPN
10213,11771217.0,25.0,27.0,9966218.0,10280360.0,1142690.8,1277009.77777778,3103556.00119262,3379005.4294918,1.7840126471,592.292198844,9.0,9966218.0,588560.85,2210903.97955339,11426908.0,11400000.0,11426908.0,0.0,9966218.0,9966218.0,9966218.0,0.0,VPN
10214,48907886.0,61.0,65.0,43979870.0,43979839.0,8151311.0,8151305.5,17600000.0,17600000.0,0.2862524052,97.4280507647,14.0,43979823.0,3762145.07692308,12200000.0,4657153.0,24400000.0,44047835.0,27900000.0,4656983.0,24300000.0,43979823.0,27800000.0,VPN
10215,447399.0,14.0,20.0,304796.0,53108.0,37283.25,14039.5,86548.9710674882,19863.6471295106,49.1731094616,12411.7398563698,14.0,304796.0,21304.7142857143,66041.0384637029,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10216,191159.0,39.0,92.0,63941.0,53580.0,15929.9166666667,13836.375,22720.6943514191,20143.7098472628,115.0874402984,29049.116180771,9.0,53604.0,9102.8095238095,15623.769033492,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10217,54263108.0,82.0,94.0,10048023.0,10048110.0,4519795.83333333,4930672.63636364,4979953.66431101,5015294.65187169,0.4607181734,132.0418284924,19.0,10022637.0,2260962.83333333,4134741.01189666,3929285.0,9039591.66666667,10116268.0,2503677.67781711,3749894.0,8973368.66666667,10022637.0,2558985.37793503,VPN
10218,191955072.0,1820.0,1.0,191316907.0,134909.0,27400000.0,57895.375,72300000.0,63895.5027892921,0.0885623903,32.2419196092,1.0,191316907.0,12000000.0,47800000.0,191955072.0,192000000.0,191955072.0,0.0,191316907.0,191000000.0,191316907.0,0.0,VPN
10219,138025676.0,1623.0,1.0,137276478.0,227048.0,19700000.0,71569.75,51800000.0,84236.3791333649,0.1231654899,44.8394833437,1.0,137276478.0,8626604.75,34300000.0,138025676.0,138000000.0,138025676.0,0.0,137276478.0,137000000.0,137276478.0,0.0,VPN
10220,28716125.0,45.0,48.0,14742379.0,14742414.0,4786020.83333333,5735743.8,6922822.49437343,7289857.53252126,0.4527073204,180.9784572257,15.0,14742351.0,2393010.41666667,5294446.49615015,1372794.0,9571993.33333333,14742414.0,7181003.40445824,1372766.0,9559492.0,14742351.0,7173134.84352013,VPN
10221,251639.0,1528.0,153.0,77066.0,70018.0,41939.8333333333,29237.1666666667,27228.4293187592,32275.5027655135,55.6352552665,21785.1763836289,29.0,51805.0,19356.8461538462,23258.7960971978,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10222,17843951.0,89.0,130.0,17392322.0,143045.0,2230493.875,69933.0,6126734.71319572,80587.1406305001,0.7845796035,286.4836380687,20.0,17392322.0,1372611.61538462,4813656.55060255,17843951.0,17800000.0,17843951.0,0.0,17392322.0,17400000.0,17392322.0,0.0,VPN
10223,447074.0,284.0,284.0,172615.0,137820.0,63867.7142857143,68992.0,79162.1568495416,79322.8052643122,29.0779602482,11380.6662879076,13.0,137419.0,37256.1666666667,59576.6176453532,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10224,58145548.0,4.0,12.0,28859522.0,28859448.0,2002718.34482759,1761181.81818182,6368593.79609626,5987670.88870811,1.1006861609,257.079011449,4.0,28833664.0,922945.206349206,4386534.71307655,13861865.0,19300000.0,28929510.0,8332618.56230936,13677046.0,19200000.0,28833664.0,8368778.34960975,VPN
10225,59404802.0,44.0,32.0,58708731.0,58878476.0,5940480.2,8467648.71428571,18500000.0,22200000.0,0.3198394635,93.5109589289,11.0,58708731.0,3300266.77777778,13800000.0,59275210.0,59300000.0,59275210.0,0.0,58708731.0,58700000.0,58708731.0,0.0,VPN
10226,28986915.0,1277.0,1.0,362612.0,28431022.0,111193.8,4820870.5,143160.454301982,11600000.0,0.4484782185,177.1833946455,1.0,28430946.0,2415576.25,8193357.32120619,28986915.0,29000000.0,28986915.0,0.0,28430946.0,28400000.0,28430946.0,0.0,VPN
10227,154299.0,28.0,23.0,64112.0,81265.0,14026.0909090909,16473.375,19827.2843826609,28453.4860351692,136.0993914413,35496.0174725695,11.0,38475.0,7714.95,12355.1560341805,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10228,56295.0,62.0,174.0,26489.0,25645.0,6255.0,6753.25,11387.8360817585,12599.9597056234,266.4535038636,91411.3153921307,23.0,26015.0,4021.0714285714,9237.3885917236,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10229,55571.0,29.0,236.0,26480.0,25597.0,6174.5555555556,6770.5,11265.780394752,12556.3229224695,269.9249608609,92602.2565726728,11.0,25453.0,3969.3571428572,9128.6837378515,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10230,55479.0,23.0,242.0,26430.0,25683.0,6164.3333333333,6762.5,11252.0252454836,12617.2349321606,270.3725734062,92755.8175165378,23.0,25505.0,3962.7857142857,9140.7447826377,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10231,56005.0,22.0,238.0,26528.0,25860.0,6222.7777777778,6790.75,11299.5462660872,12715.7733773189,267.833229176,91884.6531559682,19.0,25674.0,4000.3571428572,9197.5192400087,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10232,107290.0,19.0,243.0,30111.0,53935.0,11921.1111111111,13860.0,13389.7677159132,26719.1132774524,139.8079970174,47963.4635101128,12.0,30057.0,7663.5714285714,11880.0924511702,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10233,62215.0,47.0,195.0,27975.0,28336.0,6912.7777777778,7370.75,11384.6016759237,13978.4244671327,241.0994133248,82777.4652415013,8.0,27278.0,4443.9285714286,9411.683213835,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10234,85986.0,26.0,220.0,26844.0,51821.0,9554.0,13374.25,12581.6062219814,25635.3189548456,174.4470030005,59846.9518293676,25.0,26192.0,6141.8571428572,10723.4480559562,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10235,66304.0,26.0,204.0,27700.0,26394.0,7367.1111111111,7085.25,11336.391565931,12885.2469870262,226.2306949807,77642.3745173745,12.0,26225.0,4736.0,9294.0250740421,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10236,67472.0,55.0,229.0,27141.0,26255.0,7496.8888888889,6940.75,11246.7378486435,12881.8552461722,222.3144415461,76268.6744130899,11.0,26165.0,4819.4285714286,9342.9293891921,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10237,55934.0,26.0,187.0,26489.0,25876.0,6214.8888888889,6783.75,11298.4207407987,12731.4931272809,268.1732041334,91983.4090177709,19.0,25626.0,3995.2857142857,9192.688682849,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10238,95992.0,29.0,195.0,35657.0,28668.0,10665.7777777778,7557.75,14499.6989734078,14077.7523271058,156.2630219185,53598.2165180432,11.0,35657.0,6856.5714285714,12381.5834343051,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10239,80668.0,19.0,226.0,27938.0,47999.0,8963.1111111111,12374.0,12628.9496489657,23753.0693946417,185.9473397134,63779.9375216939,17.0,27887.0,5762.0,10657.1867806154,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10240,59253.0,30.0,217.0,26560.0,25928.0,6583.6666666667,6799.5,11164.4760568958,12755.3281416042,253.1517391524,86831.0465292897,11.0,25723.0,4232.3571428572,9161.4374426988,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10241,62527.0,22.0,190.0,27030.0,26270.0,6947.4444444445,6917.0,11183.4819892008,12906.7128141393,239.8963647704,82284.4531162538,13.0,26042.0,4466.2142857143,9206.0438064314,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10242,72477.0,34.0,210.0,29130.0,25720.0,8053.0,7442.5,11661.206171533,12286.4424197297,206.9622087007,71015.6325454972,15.0,25567.0,5176.9285714286,9242.0001245509,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10243,63127.0,63.0,208.0,27165.0,26314.0,7014.1111111111,6944.75,11311.7326584441,12918.4735134097,237.6162339411,81502.3682417983,13.0,26107.0,4509.0714285714,9296.3427545401,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10244,55831.0,25.0,177.0,26655.0,25994.0,6203.4444444445,6813.25,11305.068991509,12790.5553925543,268.667944332,92135.1937095879,16.0,25783.0,3987.9285714286,9194.6913527007,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10245,60240.0,22.0,239.0,26608.0,25741.0,6693.3333333333,6823.5,11126.824698673,12617.1224928666,249.0039840637,85391.7662682603,15.0,25682.0,4302.8571428572,9104.1787730618,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10246,67072.0,21.0,192.0,27647.0,26113.0,7452.4444444445,7133.75,11764.5986290556,12679.7703153488,223.6402671756,76693.7022900763,21.0,26470.0,4790.8571428572,9529.6452218824,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10247,33907218.0,210509.0,210524.0,32657102.0,32657133.0,8476788.5,8476792.5,16100000.0,16100000.0,0.2949224557,128.8516209145,16.0,32657084.0,3767468.66666667,10800000.0,32867657.0,32900000.0,32867657.0,0.0,32657084.0,32700000.0,32657084.0,0.0,VPN
10248,58273746.0,11.0,30.0,29155438.0,29115871.0,2078854.39285714,1765088.96969697,6509454.19568561,6014777.39419031,1.081104345,229.4515269363,11.0,29090393.0,939899.129032258,4440478.79879013,13704196.0,19400000.0,29210528.0,8545120.04465682,13522548.0,19200000.0,29090393.0,8565784.15633139,VPN
10249,59688237.0,48388.0,197012.0,29682273.0,29730651.0,7461029.625,11900000.0,13600000.0,16100000.0,0.2513057975,107.9107094418,31.0,29682273.0,4263445.5,10700000.0,29494944.0,29700000.0,29947372.0,319914.906797104,29238109.0,29500000.0,29682273.0,314071.37635735,VPN
10250,32023457.0,124.0,133.0,21941378.0,22251064.0,3558161.88888889,4541110.71428572,7072295.18456418,7999978.62525255,0.562087972,228.1452623931,29.0,21941378.0,1883732.76470588,5318251.86039702,2229362.0,8003450.0,22139560.0,9463923.71772735,1919731.0,7791588.0,21941378.0,9483893.45846077,VPN
10251,59454.0,29.0,189.0,30679.0,23353.0,6606.0,8638.75,11626.3213388845,10249.4539651307,252.2958926229,84401.3859454368,15.0,23195.0,4246.7142857143,8189.5442338534,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10252,166026.0,20.0,129.0,61982.0,25316.0,15093.2727272727,9896.0,23634.8059039668,13039.4711261615,108.4167540024,31729.9700046981,20.0,56375.0,9766.2352941177,16920.4550988937,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10253,230385.0,21.0,22.0,54272.0,69062.0,23110.625,32244.1666666667,21266.1387350038,27261.4889389165,69.4489658615,21932.8515311327,6.0,54234.0,15359.0,20615.4235897717,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10254,598432.0,24.0,31.0,153547.0,165306.0,61363.5,82096.8333333333,63695.4170419102,67189.1763870243,26.736538153,8443.7329554569,6.0,153522.0,39895.4666666667,57419.728031359,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10255,669322.0,22.0,26.0,177469.0,188976.0,68702.125,91809.0,72361.4743451978,75877.9703748064,23.9047872325,7549.4306178491,8.0,177444.0,44621.4666666667,64806.5919005672,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10256,618879.0,15.0,15.0,167508.0,187653.0,64051.75,85721.8333333333,64149.7729675306,73139.4001230983,25.853195859,8836.9455095423,5.0,167468.0,41258.6,58145.0438881694,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10257,236940.0,66.0,73.0,61578.0,80372.0,24790.625,33340.3333333333,22317.331243661,30231.2010490266,67.5276441293,23081.7928589516,24.0,61534.0,15796.0,20902.3346628347,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10258,609130.0,33.0,55.0,163100.0,183015.0,62882.875,84140.6666666667,63699.2407421392,71448.7971687884,26.2669709257,8295.4377554873,14.0,163051.0,40608.6666666667,57606.0221196741,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10259,16086506.0,7.0,24.0,13933914.0,13970983.0,2298067.28571429,3217300.2,5188168.65536708,6080701.84228609,0.8702946432,386.9702967195,5.0,13933914.0,1237423.53846154,3857507.61170321,2113999.0,8023974.0,13933949.0,8357966.79828587,2076906.0,8005410.0,13933914.0,8384170.76138308,VPN
10260,65065.0,39.0,172.0,27619.0,27521.0,7229.4444444445,7141.5,11255.0076478329,13588.2660164325,230.5386920772,74248.828094982,11.0,26929.0,4647.5,9375.870300117,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10261,69000.0,41.0,135.0,26837.0,25760.0,7666.6666666667,6831.5,11145.4095202913,12628.9013510017,217.3913043478,70014.4927536232,20.0,25659.0,4928.5714285714,9266.5453708429,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10262,61582.0,33.0,162.0,26848.0,26672.0,6842.4444444445,7010.25,11081.4780558722,13112.6985749184,243.5776687993,78399.5323308759,21.0,25856.0,4398.7142857143,9110.2447482835,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10263,69505.0,33.0,146.0,27045.0,28481.0,7722.7777777778,7450.75,11072.7906066829,14025.0396761174,215.8118120998,69462.6285878714,12.0,26184.0,4964.6428571429,9279.3725675421,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10264,102878.0,23.0,103.0,28250.0,53982.0,11430.8888888889,13976.75,12859.4222551447,26678.9395325851,145.8037675694,46939.0929061607,10.0,28250.0,7348.4285714286,11293.3061604194,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10265,486723.0,33.0,192.0,443408.0,25764.0,54080.3333333333,6810.75,146263.525381843,12642.3864011771,30.8183504786,9921.4542974135,24.0,443366.0,34765.9285714286,117817.027612222,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10266,371754.0,24.0,171.0,140221.0,139297.0,41306.0,35230.5,62363.3782289334,69379.25035148,40.3492632225,13005.9125120375,22.0,139011.0,26553.8571428571,52799.5035558788,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10267,20600337.0,81.0,86.0,17308144.0,17308133.0,4120057.6,4120058.8,7507907.6440887,7507898.29637243,0.5825147424,201.9384440167,27.0,17308084.0,1872757.90909091,5213130.07242156,3283042.0,10300000.0,17308133.0,9917236.95285837,3282810.0,10300000.0,17308084.0,9917366.35339932,VPN
10268,3731001.0,61.0,63.0,3508869.0,3508851.0,932738.5,932739.75,1720602.85786426,1720589.54679743,2.6802458643,1086.8396979792,20.0,3508831.0,414555.666666667,1162671.1756041,3509005.0,3509005.0,3509005.0,0.0,3508831.0,3508831.0,3508831.0,0.0,VPN
10269,57768142.0,21.0,26.0,7674768.0,7906534.0,1283733.6,1283734.82222222,1966274.70354216,1981968.3924024,1.5925732907,452.7755107651,9.0,7674768.0,634814.747252747,1514988.93160629,1840030.0,4116039.78571429,8011544.0,1827441.59056163,1488336.0,3776740.0,7674768.0,1797997.03242471,VPN
10270,53272178.0,280.0,28.0,10144928.0,10144576.0,4087884.76923077,4087896.38461538,4978477.777928,4995351.03948265,0.5256026889,110.0199057001,10.0,10014900.0,1973043.62962963,3915237.71693061,1744921.0,8857083.66666667,10821593.0,3494760.17015561,1347969.0,8568565.16666667,10014900.0,3537355.89072374,VPN
10271,35407894.0,82397.0,186000.0,27612383.0,27694774.0,4425980.625,5901308.5,9511705.96957673,10800000.0,0.4518766352,185.9754776717,43.0,27612383.0,2360526.26666667,7102914.81937932,2085084.0,11700000.0,28105317.0,14300000.0,1794308.0,11400000.0,27612383.0,14100000.0,VPN
10272,19971786.0,13.0,17.0,10064553.0,10001129.0,524908.947368421,453323.0,2031913.28914114,1891700.84697961,4.2059333101,1180.7156355471,10.0,10001129.0,240623.927710843,1383964.91943788,1464855.0,6539237.0,10341920.0,4573126.33911491,1156031.0,6309957.66666667,10001129.0,4600399.93166864,VPN
10273,44665990.0,3.0,12.0,14414871.0,14415223.0,1062865.54761905,930005.625,3705550.87065817,3479126.21423397,2.059732696,891.9538109421,3.0,14389750.0,490835.054945055,2552257.06567474,1263074.0,11100000.0,14557169.0,6575945.66161176,1011413.0,10900000.0,14389750.0,6608612.90431966,VPN
10274,53013277.0,2677.0,6173.0,10144359.0,10151537.0,4067887.53846154,5875923.55555556,4790792.08491286,4817386.28956677,0.4527167789,115.593684201,14.0,10015247.0,2304925.08695652,4047776.52059502,1361092.0,7554648.28571429,10145607.0,4028101.1486013,1091305.0,7400762.85714286,10015247.0,4063898.31368351,VPN
10275,42345375.0,14.0,37.0,27894511.0,27854451.0,1921806.45454545,1627648.15384615,6536080.93177304,6020421.18441099,1.1807664946,235.4212236874,14.0,27828528.0,864191.326530612,4416474.14043387,14264150.0,21100000.0,27952516.0,9679136.42196332,14085454.0,21000000.0,27828528.0,9717820.81974848,VPN
10276,1099007.0,68.0,91.0,1098703.0,1098669.0,274739.75,274745.5,549308.833469768,549282.333474629,9.0991231175,3481.3245047575,25.0,1098644.0,122111.888888889,366199.542014987,1098760.0,1098760.0,1098760.0,0.0,1098644.0,1098644.0,1098644.0,0.0,VPN
10277,46584574.0,11.0,10.0,31800785.0,31762639.0,2022572.86956522,1790728.11538462,7158155.3762706,6736253.65012567,1.0947830069,230.9133491271,10.0,31735172.0,931691.48,4890485.11165801,14549857.0,23200000.0,31914832.0,12300000.0,14428723.0,23100000.0,31735172.0,12200000.0,VPN
10278,18255927.0,26.0,15.0,9419712.0,9419886.0,585887.451612903,432354.738095238,1930284.93638619,1667120.66194165,4.108254815,742.3890334356,11.0,9326317.0,246701.716216216,1250338.28862674,2942175.0,6013290.66666667,9849199.0,3516450.76766103,2687026.0,5648632.33333333,9326317.0,3377073.04929459,VPN
10279,928995.0,10.0,46.0,540837.0,317047.0,103221.666666667,108219.0,183300.38263292,151707.805343858,17.2229129328,9015.1184882588,10.0,317047.0,61933.0,108623.590782574,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10280,730162.0,6841.0,602.0,433410.0,489200.0,104308.857142857,109175.0,146615.560090472,187902.86625435,20.5433862622,6898.4691068557,33.0,433410.0,52154.4285714286,112254.033638827,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN
10281,43927242.0,26.0,20.0,27235494.0,27117506.0,2745451.0625,2925818.0,7397620.74420037,7586792.2761225,0.7512422474,200.7637993753,10.0,27117506.0,1372726.3125,5308955.97723244,2716682.0,14600000.0,27276541.0,12300000.0,2679488.0,14500000.0,27117506.0,12200000.0,VPN
10282,46987598.0,40.0,24.0,20082978.0,20172104.0,3894193.91666667,3132503.06666667,7221536.6741088,6611560.78208379,0.6171841344,183.1759946529,19.0,20082978.0,1678128.5,5006348.84518046,11832892.0,15600000.0,20284676.0,4311959.26420518,11821956.0,15500000.0,20082978.0,4206486.64851998,VPN
10283,33697698.0,17.0,29.0,27741946.0,27741952.0,2808139.25,3059790.90909091,7995434.02215155,8335018.86330186,0.7418904401,195.3249150728,11.0,27741925.0,1404070.75,5711897.31512228,5279126.0,16500000.0,27741952.0,15900000.0,5279105.0,16500000.0,27741925.0,15900000.0,VPN
10284,30035007.0,3.0,22.0,15376329.0,15336432.0,1248751.83333333,1111440.66666667,4198951.80466433,3957556.9029089,1.7646075461,399.0676612794,3.0,15310556.0,577596.288461539,2875485.11610966,14481148.0,15000000.0,15434566.0,674168.333104574,14304037.0,14800000.0,15310556.0,711716.4102924,VPN
10285,31441994.0,12.0,29.0,16188326.0,16148609.0,1428031.09090909,1256658.8,4583542.57487801,4301660.69892169,1.558425334,296.2598364468,12.0,16123168.0,655041.541666667,3133240.44447596,15081426.0,15700000.0,16243689.0,821844.048821612,14900649.0,15500000.0,16123168.0,864451.475028818,VPN
10286,51012477.0,91.0,107.0,10173510.0,10160076.0,5088164.5,5653262.44444444,5305360.82468549,5329119.4572707,0.4116639935,82.0975621317,21.0,10029485.0,2550623.85,4421059.21002003,10143684.0,10200000.0,10274658.0,56393.0035531891,9997327.0,10000000.0,10029485.0,11390.9723443611,VPN
10287,57645948.0,34.0,31.0,8475635.0,8475718.0,929773.032258064,929772.661290323,1626071.80115625,1626072.68144981,2.1857564039,860.6502576729,9.0,8475618.0,461167.584,1232288.600804,1497710.0,3785119.13333333,10431002.0,2239153.43952053,1141840.0,3150225.2,8475618.0,2082539.72456177,VPN
10288,33401816.0,1399.0,1394.0,32380338.0,32380337.0,5566969.33333333,8341183.75,13100000.0,16000000.0,0.3592619036,142.2377753353,34.0,32380284.0,3036528.72727273,9735325.4169195,32418778.0,32400000.0,32418778.0,0.0,32380284.0,32400000.0,32380284.0,0.0,VPN
10289,13557627.0,71.0,30.0,9494999.0,9629625.0,1898346.0,1506403.0,3549110.31559185,3235608.75219245,1.3276659699,556.2920413727,16.0,9494999.0,797507.470588235,2371058.43339704,3374617.0,6579645.5,9784674.0,4532594.77249219,3239575.0,6367287.0,9494999.0,4423252.72959697,VPN
10290,42143506.0,67.0,14.0,25132582.0,25253002.0,4678280.33333333,3827636.45454545,9455338.38871855,8693553.99885,0.5220258609,134.1606462452,14.0,25132582.0,2006833.61904762,6427685.66889394,16749103.0,21100000.0,25355420.0,6085585.11174098,16709598.0,20900000.0,25132582.0,5955949.10422571,VPN
10291,50791174.0,42.0,28.0,26248545.0,26366352.0,5079113.3,4617375.81818182,10700000.0,10300000.0,0.4528345811,112.3029761037,24.0,26248545.0,2308689.72727273,7440098.71656117,24344147.0,25400000.0,26446986.0,1486931.7166432,24304659.0,25300000.0,26248545.0,1374534.97245323,VPN
10292,46269060.0,28.0,12.0,29598999.0,29714715.0,4623170.0,4206273.81818182,10200000.0,9793182.61400472,0.4970924415,123.3005381998,12.0,29598999.0,2103139.09090909,7069438.08265277,16453433.0,23100000.0,29778267.0,9422080.47958502,16453385.0,23000000.0,29598999.0,9295352.80226076,VPN
10293,55617244.0,62.0,11.0,29549087.0,29666963.0,6952149.875,5056109.45454545,12900000.0,11300000.0,0.3775807374,100.7241567022,11.0,29549087.0,2780862.2,8544141.64274929,25894175.0,27800000.0,29723024.0,2707405.09203915,25856307.0,27700000.0,29549087.0,2611189.77942987,VPN
10294,38028785.0,18.0,25.0,25570467.0,25570468.0,3802878.5,3449964.90909091,8557361.17824543,8202055.24957134,0.6048050181,149.9916444872,11.0,25570428.0,1728581.13636364,5927853.99378705,12239356.0,18900000.0,25570467.0,9426518.98885052,12239316.0,18900000.0,25570428.0,9426519.69595731,VPN
10295,59581603.0,16.0,13.0,20989862.0,21068374.0,2291595.07692308,2588827.47826087,5680813.44440851,6002431.69521252,0.8559689138,175.2554391663,4.0,20989862.0,1191632.06,4214036.18360849,10242515.0,14900000.0,21245590.0,4937096.45327865,10025794.0,14700000.0,20989862.0,4900661.88302244,VPN
10296,13791317.0,2.0,12.0,13330621.0,13330752.0,764747.055555555,764724.888888889,3136481.31688281,3136406.82573346,2.7553568669,542.7327933946,2.0,13304603.0,372738.297297297,2185294.76891473,13552965.0,13600000.0,13552965.0,0.0,13304603.0,13300000.0,13304603.0,0.0,VPN
10297,6029042.0,25.0,27.0,5132879.0,300543.0,669893.555555556,115495.4,1679884.31780879,158241.112809061,2.653821287,688.5007601539,9.0,5132879.0,401936.133333333,1313863.10690978,6028998.0,6028998.0,6028998.0,0.0,5132879.0,5132879.0,5132879.0,0.0,VPN
10298,55722344.0,4.0,18.0,28357246.0,28237735.0,3714821.53333333,3714821.26666667,9788375.79533312,9771426.01360049,0.5742759134,149.5629832083,4.0,28237735.0,1797494.96774194,6931696.61987494,27319420.0,27900000.0,28402899.0,766135.348172567,27280648.0,27800000.0,28237735.0,676762.70788475,VPN
10299,36856046.0,7.0,26.0,26541794.0,26503868.0,2163352.88235294,2457069.73333333,6734464.14554781,7138499.83157079,0.9225080737,228.9176652319,7.0,26503837.0,1116849.87878788,4879930.00699226,10074428.0,18300000.0,26573704.0,11700000.0,10036471.0,18300000.0,26503837.0,11600000.0,VPN
10300,29130285.0,2.0,6.0,14620392.0,14580221.0,1321162.09090909,1119416.65384615,4248123.42746282,3911507.77010157,1.716426736,550.1834259431,2.0,14554733.0,594495.612244898,2873356.26416175,14330595.0,14500000.0,14674443.0,243137.252495376,14204099.0,14400000.0,14554733.0,247935.679112547,VPN
10301,32805739.0,23.0,25.0,24021029.0,24021028.0,2975197.54545455,2982339.90909091,7429995.21036903,7426964.8372131,0.731579313,185.5163207877,9.0,24020998.0,1426336.47826087,5233762.62182316,8507809.0,16300000.0,24021028.0,11000000.0,8507778.0,16300000.0,24020998.0,11000000.0,VPN
10302,42479665.0,13.0,18.0,25741826.0,25741817.0,3028702.71428571,3034261.78571429,7874647.84616548,7872386.90324223,0.7062202586,193.8574609757,10.0,25741792.0,1464816.03448276,5581629.88837001,16547268.0,21100000.0,25741817.0,6501527.94785191,16489410.0,21100000.0,25741792.0,6542422.05432827,VPN
10303,35879788.0,5.0,18.0,25165814.0,25048866.0,3261796.90909091,3584193.7,7932420.37334739,8245788.21454985,0.6410294286,169.0088023931,5.0,25048866.0,1630899.45454545,5698299.98971841,10627477.0,17900000.0,25214460.0,10300000.0,10627455.0,17800000.0,25048866.0,10200000.0,VPN
10304,42780215.0,19.0,17.0,24400115.0,24285033.0,4274400.1,4749310.33333333,8600140.8439222,8950602.95824447,0.4908811234,140.532253052,12.0,24285033.0,2139010.75,6288102.43584837,2570057.0,14200000.0,24440629.0,11000000.0,2570042.0,14200000.0,24285033.0,10900000.0,VPN
